Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
NEDsteel_PoweredDoor_exteriorHouseDoorOldPink,blocks,block,,,Pink Exterior House Door Old,,"Rosafarbene Tür, Hausaußenseite, alt",Puerta exterior de la casa vieja rosa,"Porte, extérieur de maison, rose, ancienne",Porta di casa esterna rosa vecchia,古い住宅用室外ドア（ピンク）,낡은 분홍색 외부 집 문,"Zewnętrzne drzwi do domu – stare, różowe",Porta exterior de casa velha rosa,Розовая старая входная дверь,Pembe Eski Dış Ev Kapısı,粉色旧室外门,舊粉色室外房屋門
NEDsteel_PoweredDoor_exteriorHouseDoorOldOak,blocks,block,,,Oak Exterior House Door Old,,"Eichentür, Hausaußenseite, alt",Puerta exterior de la casa vieja de roble,"Porte, extérieur de maison, chêne, ancienne",Porta di casa esterna di quercia vecchia,古い住宅用室外ドア（オーク）,낡은 오크 외부 집 문,"Zewnętrzne drzwi do domu – stare, dębowe",Porta exterior de casa velha carvalho,Дубовая старая входная дверь,Meşe Eski Dış Ev Kapısı,橡木旧室外门,舊橡木室外房屋門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldWhite,blocks,block,,,White Exterior House Double Door Old,,"Weiße Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja blanca,"Double porte, extérieur de maison, blanche, ancienne",Doppia porta di casa esterna bianca vecchia,古い住宅用室外ダブルドア（白）,낡은 흰색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, białe, podwójne",Porta exterior dupla de casa velha branca,Белая двойная старая входная дверь,Çift Kanatlı Beyaz Eski Dış Ev Kapısı,白色旧室外双开门,舊白色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldBrown,blocks,block,,,Brown Exterior House Double Door Old,,"Braune Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja marrón,"Double porte, extérieur de maison, marron, ancienne",Doppia porta di casa esterna marrone vecchia,古い住宅用室外ダブルドア（茶）,낡은 갈색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, brązowe, podwójne",Porta exterior dupla de casa velha marrom,Коричневая старая двойная входная дверь,Çift Kanatlı Kahverengi Eski Dış Ev Kapısı,棕色旧室外双开门,舊棕色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldRed,blocks,block,,,Red Exterior House Double Door Old,,"Rote Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja roja,"Double porte, extérieur de maison, rouge, ancienne",Doppia porta di casa esterna rossa vecchia,古い住宅用室外ダブルドア（赤）,낡은 빨간색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, czerwone, podwójne",Porta exterior dupla de casa velha vermelha,Красная старая двойная входная дверь,Çift Kanatlı Kırmızı Eski Dış Ev Kapısı,红色旧室外双开门,舊紅色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldOrange,blocks,block,,,Orange Exterior House Double Door Old,,"Orangefarbene Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja naranja,"Double porte, extérieur de maison, orange, ancienne",Doppia porta di casa esterna arancione vecchia,古い住宅用室外ダブルドア（橙）,낡은 주황색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, pomarańczowe, podwójne",Porta exterior dupla de casa velha laranja,Оранжевая старая двойная входная дверь,Çift Kanatlı Turuncu Eski Dış Ev Kapısı,橙色旧室外双开门,舊橘色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldYellow,blocks,block,,,Yellow Exterior House Double Door Old,,"Gelbe Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja amarilla,"Double porte, extérieur de maison, jaune, ancienne",Doppia porta di casa esterna gialla vecchia,古い住宅用室外ダブルドア（黄）,낡은 노란색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, żółte, podwójne",Porta exterior dupla de casa velha amarela,Желтая старая двойная входная дверь,Çift Kanatlı Sarı Eski Dış Ev Kapısı,黄色旧室外双开门,舊黃色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldGreen,blocks,block,,,Green Exterior House Double Door Old,,"Grüne Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja verde,"Double porte, extérieur de maison, verte, ancienne",Doppia porta di casa esterna verde vecchia,古い住宅用室外ダブルドア（緑）,낡은 녹색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, zielone, podwójne",Porta exterior dupla de casa velha verde,Зеленая старая двойная входная дверь,Çift Kanatlı Yeşil Eski Dış Ev Kapısı,绿色旧室外双开门,舊綠色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldBlue,blocks,block,,,Blue Exterior House Double Door Old,,"Blaue Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja azul,"Double porte, extérieur de maison, bleue, ancienne",Doppia porta di casa esterna blu vecchia,古い住宅用室外ダブルドア（青）,낡은 파란색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, niebieskie, podwójne",Porta exterior dupla de casa velha azul,Синяя старая двойная входная дверь,Çift Kanatlı Mavi Eski Dış Ev Kapısı,蓝色旧室外双开门,舊藍色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldPurple,blocks,block,,,Purple Exterior House Double Door Old,,"Lila Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja violeta,"Double porte, extérieur de maison, violette, ancienne",Doppia porta di casa esterna viola vecchia,古い住宅用室外ダブルドア（紫）,낡은 보라색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, fioletowe, podwójne",Porta exterior dupla de casa velha roxa,Фиолетовая старая двойная входная дверь,Çift Kanatlı Mor Eski Dış Ev Kapısı,紫色旧室外双开门,舊紫色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldGrey,blocks,block,,,Grey Exterior House Double Door Old,,"Graue Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja gris,"Double porte, extérieur de maison, grise, ancienne",Doppia porta di casa esterna grigia vecchia,古い住宅用室外ダブルドア（灰）,낡은 회색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, szare, podwójne",Porta exterior dupla de casa velha cinza,Серая старая двойная входная дверь,Çift Kanatlı Gri Eski Dış Ev Kapısı,灰色旧室外双开门,舊灰色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldPink,blocks,block,,,Pink Exterior House Double Door Old,,"Rosafarbene Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja rosa,"Double porte, extérieur de maison, rose, ancienne",Doppia porta di casa esterna rosa vecchia,古い住宅用室外ダブルドア（ピンク）,낡은 분홍색 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, różowe, podwójne",Porta exterior dupla de casa velha rosa,Розовая старая двойная входная дверь,Çift Kanatlı Pembe Eski Dış Ev Kapısı,粉色旧室外双开门,舊粉色室外房屋雙門
NEDsteel_PoweredDoor_exteriorHouseDoorDoubleOldOak,blocks,block,,,Oak Exterior House Double Door Old,,"Eichen-Doppeltür, Hausaußenseite, alt",Puerta doble exterior de la casa vieja de roble,"Double porte, extérieur de maison, chêne, ancienne",Doppia porta di casa esterna di quercia vecchia,古い住宅用室外ダブルドア（オーク）,낡은 오크 외부 집 이중문,"Zewnętrzne drzwi do domu – stare, dębowe, podwójne",Porta exterior dupla de casa velha carvalho,Дубовая старая двойная входная дверь,Çift Kanatlı Meşe Eski Dış Ev Kapısı,橡木旧室外双开门,舊橡木室外房屋雙門
NEDsteel_PoweredDoor_exteriorScreenDoor,blocks,block,,,Exterior Screen Door,,Außengittertür,Puerta mosquitera exterior,Porte moustiquaire extérieure,Zanzariera esterna,室外スクリーンドア,외부 스크린 도어,Zewnętrzne drzwi z siatką,Porta de tela externa,Входная дверь с москитной сеткой,Dış Sineklikli Kapı,室外纱门,室外紗門
NEDsteel_PoweredDoor_exteriorScreenDoornNoFrame,blocks,block,,,"Exterior Screen Door, No Frame",,Außengittertür – ohne Rahmen,"Puerta mosquitera exterior, sin marco","Porte moustiquaire extérieure, sans cadre",Zanzariera esterna senza telaio,室外スクリーンドア（フレームなし）,"외부 스크린 도어, 프레임 없음",Zewnętrzne drzwi z siatką – bez ramy,"Porta de tela externa, sem armação",Входная дверь с москитной сеткой без дверной коробки,"Dış Sineklikli Kapı, Çerçevesiz",室外纱门，无框,無框室外紗門
NEDsteel_PoweredDoor_houseSlidingDoorWhite,blocks,block,,,White House Sliding Door,,Weiße Haus-Schiebetür,Puerta corrediza de casa blanca,Porte coulissante de maison blanche,Porta scorrevole domestica bianca,住宅用スライドドア（白）,흰색 집 미닫이문,"Drzwi domowe – białe, przesuwane",Porta corrediça de casa branca,Белая раздвижная дверь дома,Sürgülü Beyaz Ev Kapısı,白色家用推拉门,白色房屋拉門
NEDsteel_PoweredDoor_houseSlidingDoorBlack,blocks,block,,,Black House Sliding Door,,Schwarze Haus-Schiebetür,Puerta corrediza de casa negra,Porte coulissante de maison noire,Porta scorrevole domestica nera,住宅用スライドドア（黒）,검은색 집 미닫이문,"Drzwi domowe – czarne, przesuwane",Porta corrediça de casa preta,Черная раздвижная дверь дома,Sürgülü Siyah Ev Kapısı,黑色家用推拉门,黑色房屋拉門
NEDsteel_PoweredDoor_frenchDoorWhite,blocks,block,,,White French Door,,Weiße Fenstertür,Puerta francesa blanca,Porte-fenêtre blanche,Porta alla francese bianca,フレンチドア（白）,흰색 프렌치 도어,Drzwi francuskie – białe,Porta francesa branca,Белая застекленная дверь,Beyaz Camlı Kapı,白色落地窗,白色法式門
NEDsteel_PoweredDoor_frenchDoorBrown,blocks,block,,,Brown French Door,,Braune Fenstertür,Puerta francesa marrón,Porte-fenêtre marron,Porta alla francese marrone,フレンチドア（茶）,갈색 프렌치 도어,Drzwi francuskie – brązowe,Porta francesa marrom,Коричневая застекленная дверь,Kahverengi Camlı Kapı,棕色落地窗,棕色法式門
NEDsteel_PoweredDoor_frenchDoorRed,blocks,block,,,Red French Door,,Rote Fenstertür,Puerta francesa roja,Porte-fenêtre rouge,Porta alla francese rossa,フレンチドア（赤）,빨간색 프렌치 도어,Drzwi francuskie – czerwone,Porta francesa vermelha,Красная застекленная дверь,Kırmızı Camlı Kapı,红色落地窗,紅色法式門
NEDsteel_PoweredDoor_frenchDoorOrange,blocks,block,,,Orange French Door,,Orangefarbene Fenstertür,Puerta francesa naranja,Porte-fenêtre orange,Porta alla francese arancione,フレンチドア（橙）,주황색 프렌치 도어,Drzwi francuskie – pomarańczowe,Porta francesa laranja,Оранжевая застекленная дверь,Turuncu Camlı Kapı,橙色落地窗,橘色法式門
NEDsteel_PoweredDoor_frenchDoorYellow,blocks,block,,,Yellow French Door,,Gelbe Fenstertür,Puerta francesa amarilla,Porte-fenêtre jaune,Porta alla francese gialla,フレンチドア（黄）,노란색 프렌치 도어,Drzwi francuskie – żółte,Porta francesa amarela,Желтая застекленная дверь,Sarı Camlı Kapı,黄色落地窗,黃色法式門
NEDsteel_PoweredDoor_frenchDoorGreen,blocks,block,,,Green French Door,,Grüne Fenstertür,Puerta francesa verde,Porte-fenêtre verte,Porta alla francese verde,フレンチドア（緑）,초록색 프렌치 도어,Drzwi francuskie – zielone,Porta francesa verde,Зеленая застекленная дверь,Yeşil Camlı Kapı,绿色落地窗,綠色法式門
NEDsteel_PoweredDoor_frenchDoorBlue,blocks,block,,,Blue French Door,,Blaue Fenstertür,Puerta francesa azul,Porte-fenêtre bleue,Porta alla francese blu,フレンチドア（青）,파란색 프렌치 도어,Drzwi francuskie – niebieskie,Porta francesa azul,Синяя застекленная дверь,Mavi Camlı Kapı,蓝色落地窗,藍色法式門
NEDsteel_PoweredDoor_frenchDoorPurple,blocks,block,,,Purple French Door,,Lilafarbene Fenstertür,Puerta francesa violeta,Porte-fenêtre violette,Porta alla francese viola,フレンチドア（紫）,보라색 프렌치 도어,Drzwi francuskie – fioletowe,Porta francesa roxa,Фиолетовая застекленная дверь,Mor Camlı Kapı,紫色落地窗,紫色法式門
NEDsteel_PoweredDoor_frenchDoorGrey,blocks,block,,,Grey French Door,,Graue Fenstertür,Puerta francesa gris,Porte-fenêtre grise,Porta alla francese grigia,フレンチドア（灰）,회색 프렌치 도어,Drzwi francuskie – szare,Porta francesa cinza,Серая застекленная дверь,Gri Camlı Kapı,灰色落地窗,灰色法式門
NEDsteel_PoweredDoor_frenchDoorPink,blocks,block,,,Pink French Door,,Rosafarbene Fenstertür,Puerta francesa rosa,Porte-fenêtre rose,Porta alla francese rosa,フレンチドア（ピンク）,분홍색 프렌치 도어,Drzwi francuskie – różowe,Porta francesa rosa,Розовая застекленная дверь,Pembe Camlı Kapı,粉色落地窗,粉紅色法式門
NEDsteel_PoweredDoor_frenchDoorOak,blocks,block,,,Oak French Door,,Eichen-Fenstertür,Puerta francesa de roble,Porte-fenêtre en chêne,Porta alla francese in rovere,フレンチドア（オーク）,오크 프렌치 도어,Drzwi francuskie – dębowe,Porta francesa de carvalho,Дубовая застекленная дверь,Meşe Camlı Kapı,橡木落地窗,橡木法式門
NEDsteel_PoweredDoor_frenchDoorDoubleWhite,blocks,block,,,White French Double Door,,Weiße Doppelfenstertür,Puerta francesa doble blanca,Double porte-fenêtre blanche,Porta doppia alla francese bianca,フレンチドア（白・ダブル）,흰색 프렌치 이중문,"Drzwi francuskie – białe, podwójne",Porta francesa dupla branca,Белая двойная застекленная дверь,Çift Kanatlı Beyaz Camlı Kapı,白色双开落地窗,白色法式雙門
